customer_id,full_name,nationality,region,customer_segment,risk_level,kyc_level,status,created_at
CUST000293,Yusuf Nabaggala,Ugandan,Mbale,retail,low,Tier1,active,2024-08-25
CUST000294,Chris Namaganda,Ugandan,Jinja,retail,low,Tier1,active,2025-05-17
CUST000295,Edith Kansiime,Ugandan,Mukono,retail,medium,Tier2,dormant,2025-03-14
CUST000296,Kevin Nabunya,Ugandan,Mbarara,retail,high,Tier1,restricted,2024-11-16
CUST000297,Rose Nabawanuka,Ugandan,Rakai,retail,medium,Tier2,active,2024-05-27
CUST000298,Nabulime Ibanda,Ugandan,Mityana,retail,medium,Tier1,active,2025-04-27
CUST000299,Moses Nakku,Ugandan,Jinja,retail,medium,Tier1,restricted,2025-10-27
CUST000300,Atwine Tumusiime,Ugandan,Wakiso,retail,medium,Tier3,active,2023-11-03
CUST000301,Trevor Akiiki,Ugandan,Butambala,retail,low,Tier3,active,2024-12-06
CUST000302,Isabella Nelson,Congolese,Jinja,retail,high,Tier1,active,2025-06-04
CUST000303,Judy Walakira,Ugandan,Jinja,retail,high,Tier1,active,2025-03-10
CUST000304,Vincent Amanya,Ugandan,Kotido,retail,high,Tier3,active,2025-02-26
CUST000305,Saul Bagiire,Ugandan,Mukono,retail,low,Tier3,active,2025-08-06
CUST000306,Michael Kikomeko,Ugandan,Fort Portal,retail,low,Tier3,active,2025-05-08
CUST000307,Lydia Tumuhimbise,Ugandan,Hoima,retail,medium,Tier2,active,2025-10-28
CUST000308,Hope Kalema,Ugandan,Kamuli,retail,medium,Tier2,active,2024-12-06
CUST000309,George Mukwaya,Ugandan,Wakiso,retail,high,Tier2,restricted,2024-05-02
CUST000310,Nakintu Ladu,Ugandan,Mbale,retail,high,Tier3,restricted,2024-05-05
CUST000311,Atwine Kikomeko,Ugandan,Kasese,retail,low,Tier3,active,2025-06-07
CUST000312,Elizabeth Nakaggwa,Ugandan,Kampala,retail,medium,Tier3,active,2025-09-25
CUST000313,James Nakabuye,Ugandan,Wakiso,retail,low,Tier3,dormant,2023-10-14
CUST000314,Jacob Amony,Ugandan,Kibale,retail,high,Tier1,restricted,2023-03-19
CUST000315,Nakato Mukwaya,Ugandan,Hoima,retail,high,Tier3,dormant,2024-07-23
CUST000316,Shamim Sabiiti,Ugandan,Jinja,retail,low,Tier1,active,2025-01-09
CUST000317,Robert Olara,Ugandan,Lira,retail,medium,Tier1,active,2026-01-11
CUST000318,Paul Nakaggwa,Ugandan,Mukono,retail,high,Tier3,dormant,2023-04-07
CUST000319,Nandutu Isabirye,Ugandan,Mbarara,retail,medium,Tier1,active,2025-10-30
CUST000320,Gift Waiswa,Ugandan,Tororo,retail,medium,Tier2,active,2025-01-26
CUST000321,Mohammed Thomas,Tanzanian,Tororo,retail,low,Tier1,active,2024-06-06
CUST000322,Naava Zziwa,Ugandan,Bundibugyo,retail,medium,Tier2,active,2023-09-08
CUST000323,George Nambooze,Ugandan,Kamuli,retail,low,Tier1,dormant,2024-07-12
CUST000324,Dorothy Komakech,Ugandan,Fort Portal,retail,high,Tier2,active,2024-09-19
CUST000325,Sharifah Akena,Ugandan,Jinja,retail,high,Tier2,dormant,2024-09-22
CUST000326,Fred Gitta,Ugandan,Kyegegwa,retail,high,Tier3,active,2026-02-07
CUST000327,Mildred Kato,Ugandan,Mukono,retail,high,Tier3,dormant,2025-02-23
CUST000328,Patrick Nabunya,Ugandan,Soroti,retail,medium,Tier2,active,2025-01-18
CUST000329,Warren Kakooza,Ugandan,Kampala,retail,low,Tier2,active,2024-10-18
CUST000330,Daisy Nabweteme,Ugandan,Wakiso,retail,high,Tier3,restricted,2024-10-01
CUST000331,Nabirye Nabweteme,Ugandan,Moroto,retail,medium,Tier2,active,2025-09-05
CUST000332,Stephen Bamwine,Ugandan,Jinja,retail,low,Tier3,active,2023-07-21
CUST000333,Nancy Mugerwa,Ugandan,Mbale,retail,low,Tier1,active,2025-08-28
CUST000334,Edwin Nakkazi,Ugandan,Kyegegwa,retail,high,Tier1,active,2024-12-19
CUST000335,Edith Zziwa,Ugandan,Mbarara,retail,high,Tier3,restricted,2023-03-17
CUST000336,Patrick Wakabi,Ugandan,Arua,retail,medium,Tier2,active,2023-12-31
CUST000337,Kevin Kalyegira,Ugandan,Kakumiro,retail,low,Tier1,active,2025-01-25
CUST000338,Winnie Namyalo,Ugandan,Wakiso,retail,medium,Tier1,dormant,2024-04-27
CUST000339,Joshua Akena,Ugandan,Gulu,retail,low,Tier3,dormant,2024-07-13
CUST000340,Isaac Nakayiza,Ugandan,Hoima,retail,low,Tier1,restricted,2025-02-07
CUST000341,Nakanwagi Nakkazi,Ugandan,Masaka,retail,medium,Tier3,active,2024-09-08
CUST000342,Kevin Nakalema,Ugandan,Lira,retail,low,Tier1,dormant,2024-11-04
CUST000343,Charles Wabwire,Ugandan,Wakiso,retail,high,Tier1,dormant,2024-02-23
CUST000344,Vanessa Nabawanuka,Ugandan,Kampala,retail,medium,Tier3,dormant,2023-10-15
CUST000345,Grace Martinez,Tanzanian,Kasese,retail,high,Tier2,restricted,2023-08-18
CUST000346,Akena Byaruhanga,Ugandan,Soroti,retail,high,Tier1,active,2025-08-14
CUST000347,Akiiki Bukenya,Ugandan,Jinja,retail,low,Tier3,restricted,2024-02-01
CUST000348,Janet Namagombe,Ugandan,Kampala,retail,medium,Tier2,dormant,2023-05-13
CUST000349,Yusuf Nakiyingi,Ugandan,Kampala,retail,medium,Tier1,active,2025-11-30
CUST000350,Valerie Ladu,Ugandan,Hoima,retail,high,Tier2,active,2025-10-05
CUST000351,Namata Nakimera,Ugandan,Mukono,retail,low,Tier2,active,2026-03-27
CUST000352,Moses Mukasa,Ugandan,Kampala,retail,medium,Tier3,active,2025-06-28
CUST000353,Nakato Arinaitwe,Ugandan,Kamuli,retail,medium,Tier3,active,2025-04-08
CUST000354,Tabitha Muwanga,Ugandan,Kalungu,retail,high,Tier3,active,2025-06-30
CUST000355,Hellen Nakafeero,Ugandan,Hoima,retail,high,Tier1,dormant,2023-06-16
CUST000356,David Ladu,Ugandan,Kampala,retail,medium,Tier3,dormant,2026-02-27
CUST000357,Harriet Lumala,Ugandan,Kampala,retail,high,Tier3,restricted,2025-11-27
CUST000358,Dorothy Kiconco,Ugandan,Lwengo,retail,low,Tier2,active,2024-09-18
CUST000359,Yusuf Mukasa,Ugandan,Arua,retail,medium,Tier1,active,2026-01-29
CUST000360,Nancy Lwanga,Ugandan,Kyotera,retail,low,Tier2,restricted,2025-05-14
CUST000361,Michael Mulindwa,Ugandan,Mityana,retail,high,Tier1,restricted,2025-04-15
CUST000362,Victor Balikuddembe,Ugandan,Kyegegwa,retail,medium,Tier3,active,2024-01-02
CUST000363,Winnie Ssentongo,Ugandan,Sembabule,retail,medium,Tier3,restricted,2025-01-14
CUST000364,Stephen Byaruhanga,Ugandan,Iganga,retail,high,Tier2,active,2025-10-14
CUST000365,Nakimera Naddumba,Ugandan,Arua,retail,low,Tier2,restricted,2023-01-05
CUST000366,Lloyd Isabirye,Ugandan,Moroto,retail,high,Tier3,active,2024-01-10
CUST000367,Racheal Kamanzi,Ugandan,Kampala,retail,low,Tier1,active,2023-01-22
CUST000368,Ivan Kafuko,Ugandan,Mpigi,retail,high,Tier1,dormant,2023-01-09
CUST000369,Charlotte Garcia,Rwandan,Kampala,retail,low,Tier1,active,2024-05-03
CUST000370,Namara Abigaba,Ugandan,Masaka,retail,high,Tier2,dormant,2024-09-29
CUST000371,Walter Ssekandi,Ugandan,Mbale,retail,high,Tier1,active,2024-04-17
CUST000372,Juliet Mugerwa,Ugandan,Lira,retail,medium,Tier1,active,2025-08-14
CUST000373,Edwin Wandera,Ugandan,Kampala,retail,high,Tier1,dormant,2024-05-25
CUST000374,Lawrence Nakku,Ugandan,Tororo,retail,high,Tier2,active,2023-12-31
CUST000375,Hellen Nakyanzi,Ugandan,Mukono,retail,medium,Tier3,active,2024-06-24
CUST000376,Daniel Lewis,Indian,Kibale,retail,low,Tier1,restricted,2025-04-27
CUST000377,Emmanuel Ainomugisha,Ugandan,Wakiso,retail,medium,Tier1,active,2024-12-20
CUST000378,Dorothy Tumuhimbise,Ugandan,Mukono,retail,medium,Tier3,restricted,2026-01-15
CUST000379,Deborah Mirembe,Ugandan,Jinja,retail,medium,Tier2,dormant,2025-09-12
CUST000380,Stephen Muhangi,Ugandan,Hoima,retail,medium,Tier1,active,2023-05-24
CUST000381,David Nakitto,Ugandan,Lyantonde,retail,high,Tier1,active,2025-02-09
CUST000382,Sheila Kalyegira,Ugandan,Kampala,retail,low,Tier1,dormant,2025-12-21
CUST000383,Prisca Balikuddembe,Ugandan,Wakiso,retail,low,Tier2,restricted,2025-01-05
CUST000384,Lawrence Namaganda,Ugandan,Wakiso,retail,high,Tier1,active,2024-05-14
CUST000385,Daniel Namutebi,Ugandan,Soroti,retail,low,Tier1,restricted,2025-07-07
CUST000386,Gerald Nambooze,Ugandan,Wakiso,retail,medium,Tier3,active,2024-12-13
CUST000387,Namyalo Nakalema,Ugandan,Mukono,retail,low,Tier3,active,2025-05-08
CUST000388,Simon Jjumba,Ugandan,Lira,retail,high,Tier1,dormant,2026-01-01
CUST000389,Ronald Nakayiza,Ugandan,Iganga,retail,low,Tier2,active,2024-06-15
CUST000390,Valerie Kakooza,Ugandan,Kampala,retail,medium,Tier2,active,2025-10-23
CUST000391,Sophia Yiga,Ugandan,Mbarara,retail,medium,Tier1,restricted,2022-12-30
CUST000392,Mary Lwanga,Ugandan,Masaka,retail,high,Tier1,dormant,2025-09-09
CUST000393,Atwine Kalyegira,Ugandan,Kampala,retail,low,Tier1,restricted,2023-05-04
CUST000394,Ivan Acen,Ugandan,Jinja,retail,low,Tier2,active,2023-10-10
CUST000395,Precious Kasule,Ugandan,Jinja,retail,medium,Tier3,active,2023-12-10
CUST000396,Doreen Nakafeero,Ugandan,Kamuli,retail,medium,Tier2,active,2023-01-07
CUST000397,Elijah Nambooze,Ugandan,Wakiso,retail,low,Tier3,active,2025-06-19
CUST000398,Noah Katusiime,Ugandan,Mpigi,retail,medium,Tier3,restricted,2026-01-04
CUST000399,Daisy Nakacwa,Ugandan,Kampala,retail,medium,Tier1,dormant,2024-09-06
CUST000400,Namata Twinamatsiko,Ugandan,Kampala,retail,high,Tier3,active,2024-01-21
CUST000401,Hellen Bbaale,Ugandan,Kampala,retail,high,Tier1,active,2025-04-11
CUST000402,Doreen Gitta,Ugandan,Masaka,retail,high,Tier3,active,2025-07-25
CUST000403,Gertrude Nanyonjo,Ugandan,Soroti,retail,low,Tier1,active,2023-08-25
CUST000404,Nakkazi Nsereko,Ugandan,Masaka,retail,high,Tier3,active,2025-03-17
CUST000405,Sophia Nakku,Ugandan,Wakiso,retail,medium,Tier1,active,2024-02-05
CUST000406,Victor Walakira,Ugandan,Wakiso,retail,medium,Tier2,restricted,2023-11-03
CUST000407,Judy Nakimera,Ugandan,Bundibugyo,retail,medium,Tier2,active,2025-09-05
CUST000408,Amina Nelson,South Sudanese,Kampala,retail,low,Tier2,dormant,2024-11-02
CUST000409,Winnie Naddumba,Ugandan,Mbarara,retail,low,Tier1,active,2024-03-20
CUST000410,Lawrence Asiimwe,Ugandan,Wakiso,retail,high,Tier1,restricted,2024-07-27
CUST000411,Edwin Akiiki,Ugandan,Mbarara,retail,high,Tier1,dormant,2024-02-29
CUST000412,Patience Ssekandi,Ugandan,Tororo,retail,medium,Tier2,active,2025-03-14
CUST000413,Namyalo Otim,Ugandan,Mbale,retail,low,Tier2,active,2023-06-22
CUST000414,Nabasirye Adong,Ugandan,Jinja,retail,medium,Tier3,active,2026-01-28
CUST000415,Solomon Kahinda,Ugandan,Mbarara,retail,low,Tier3,active,2023-06-10
CUST000416,Rose Ibanda,Ugandan,Sembabule,retail,high,Tier1,active,2025-10-20
CUST000417,Nicholas Kayondo,Ugandan,Gulu,retail,high,Tier3,active,2025-08-22
CUST000418,Oliver Tibyangye,Ugandan,Mbarara,retail,medium,Tier1,dormant,2024-01-09
CUST000419,Namagembe Kisitu,Ugandan,Tororo,retail,low,Tier2,active,2026-01-10
CUST000420,Richard Mukwaya,Ugandan,Wakiso,retail,low,Tier3,restricted,2024-09-24
CUST000421,Patrick Okello,Ugandan,Bukomansimbi,retail,medium,Tier2,restricted,2024-01-28
CUST000422,Yusuf Nabukenya,Ugandan,Mbale,retail,medium,Tier3,active,2025-01-04
CUST000423,Brian Ddamulira,Ugandan,Kalangala,retail,medium,Tier2,dormant,2024-04-02
CUST000424,Michael White,South Sudanese,Gulu,retail,high,Tier2,active,2024-11-04
CUST000425,Brian Bbaale,Ugandan,Kabarole,retail,low,Tier2,active,2025-09-10
CUST000426,Judith Sabiiti,Ugandan,Kabarole,retail,medium,Tier2,active,2025-07-20
CUST000427,Solomon Bagiire,Ugandan,Soroti,retail,high,Tier2,dormant,2025-07-25
CUST000428,Triza Waiswa,Ugandan,Mukono,retail,high,Tier3,dormant,2024-12-31
CUST000429,Anena Nabawanuka,Ugandan,Kalangala,retail,high,Tier2,restricted,2026-03-02
CUST000430,Jacob Ntale,Ugandan,Butambala,retail,low,Tier3,active,2023-11-11
CUST000431,Nambi Chemutai,Ugandan,Kyotera,retail,medium,Tier2,restricted,2025-05-27
CUST000432,Naava Tumusiime,Ugandan,Masaka,retail,high,Tier3,restricted,2025-03-03
CUST000433,Peace Mitala,Ugandan,Mukono,retail,medium,Tier2,restricted,2024-12-21
CUST000434,Gertrude Nabawanuka,Ugandan,Masaka,retail,low,Tier1,active,2023-04-07
CUST000435,Sophia Lwanga,Ugandan,Kampala,retail,medium,Tier1,dormant,2024-09-25
CUST000436,Zaituni Nakkazi,Ugandan,Mukono,retail,medium,Tier2,active,2024-02-14
CUST000437,Proscovia Ssekandi,Ugandan,Kampala,retail,low,Tier3,restricted,2024-08-27
CUST000438,Saul Tabaaro,Ugandan,Mbarara,retail,medium,Tier3,active,2023-06-02
CUST000439,Noah Opio,Ugandan,Kampala,retail,low,Tier3,active,2025-02-21
CUST000440,Edith Walakira,Ugandan,Kampala,retail,low,Tier3,restricted,2024-05-01
CUST000441,Namirembe Tumuhimbise,Ugandan,Sembabule,retail,medium,Tier3,restricted,2025-06-16
CUST000442,Ivan Nabirye,Ugandan,Mukono,retail,medium,Tier2,active,2024-05-09
CUST000443,Rachel King,South Sudanese,Masaka,retail,low,Tier2,dormant,2025-05-01
CUST000444,Rose Kiggundu,Ugandan,Kampala,retail,low,Tier1,active,2024-07-30
CUST000445,Rose Nakimera,Ugandan,Lyantonde,retail,high,Tier3,dormant,2025-11-05
CUST000446,Natukunda Kasule,Ugandan,Wakiso,retail,high,Tier1,dormant,2023-04-07
CUST000447,Sharifah Ssempijja,Ugandan,Wakiso,retail,high,Tier2,active,2024-07-27
CUST000448,Martin Adong,Ugandan,Masaka,retail,low,Tier3,active,2023-09-02
CUST000449,Ali Green,South Sudanese,Kalangala,retail,high,Tier3,restricted,2024-02-22
CUST000450,Zaina Nanyonjo,Ugandan,Tororo,retail,low,Tier2,active,2024-10-27
CUST000451,Rebecca Mukwaya,Ugandan,Jinja,retail,low,Tier1,active,2023-06-17
CUST000452,Gloria Nakitto,Ugandan,Jinja,retail,low,Tier2,active,2023-08-29
CUST000453,Caleb Ladu,Ugandan,Kamuli,retail,low,Tier1,active,2025-02-06
CUST000454,Charles Magezi,Ugandan,Wakiso,retail,medium,Tier2,restricted,2023-09-30
CUST000455,Trevor Tumusiime,Ugandan,Gulu,retail,high,Tier2,active,2024-03-06
CUST000456,Atwine Ssenoga,Ugandan,Kampala,retail,low,Tier1,dormant,2026-03-18
CUST000457,Naggayi Ouma,Ugandan,Wakiso,retail,low,Tier1,active,2024-01-28
CUST000458,Mohammed Green,Ethiopian,Arua,retail,high,Tier3,active,2023-10-20
CUST000459,Namirembe Kisitu,Ugandan,Kampala,retail,medium,Tier3,restricted,2023-02-27
CUST000460,Evelyn Harris,Tanzanian,Wakiso,retail,high,Tier2,active,2023-10-06
CUST000461,Namata Ainomugisha,Ugandan,Soroti,retail,medium,Tier3,dormant,2025-07-24
CUST000462,Ivan Sserugo,Ugandan,Mukono,retail,medium,Tier1,dormant,2026-03-26
CUST000463,Nabirye Atwine,Ugandan,Wakiso,retail,medium,Tier2,active,2025-07-16
CUST000464,Precious Nakayiza,Ugandan,Mbale,retail,high,Tier2,active,2024-10-25
CUST000465,Isabella Brown,Tanzanian,Mbarara,retail,medium,Tier2,restricted,2025-05-13
CUST000466,Timothy Kagimu,Ugandan,Moroto,retail,low,Tier1,dormant,2025-08-31
CUST000467,Amina Smith,Kenyan,Kampala,retail,low,Tier1,active,2023-12-08
CUST000468,Joshua Malinga,Ugandan,Mpigi,retail,medium,Tier3,active,2024-04-17
CUST000469,Benjamin Clark,Rwandan,Lwengo,retail,medium,Tier1,active,2026-02-03
CUST000470,Lilian Kaboyo,Ugandan,Jinja,retail,low,Tier3,active,2025-12-21
CUST000471,Namirembe Twinamatsiko,Ugandan,Kampala,retail,low,Tier1,dormant,2024-01-02
CUST000472,Mia Jackson,Kenyan,Wakiso,retail,high,Tier3,active,2025-03-25
CUST000473,Nancy Bainomugisha,Ugandan,Mukono,retail,low,Tier3,active,2025-03-25
CUST000474,Amina Kikomeko,Ugandan,Wakiso,retail,low,Tier1,active,2023-06-15
CUST000475,Akello Kalibbala,Ugandan,Kamuli,retail,medium,Tier2,active,2023-07-20
CUST000476,Florence Adong,Ugandan,Hoima,retail,medium,Tier3,dormant,2025-12-23
CUST000477,Walter Bainomugisha,Ugandan,Wakiso,retail,low,Tier2,active,2024-09-02
CUST000478,Daniel Mukwaya,Ugandan,Mbale,retail,low,Tier1,active,2023-06-04
CUST000479,Harriet Bashaija,Ugandan,Lwengo,retail,low,Tier3,active,2025-10-29
CUST000480,Adong Amony,Ugandan,Mbale,retail,high,Tier3,restricted,2024-03-09
CUST000481,Elizabeth Kahinda,Ugandan,Kumi,retail,low,Tier2,active,2023-12-24
CUST000482,Sophia Otim,Ugandan,Kampala,retail,high,Tier2,restricted,2024-07-06
CUST000483,Maria Namugga,Ugandan,Lira,retail,medium,Tier3,active,2026-03-24
CUST000484,Ian Byaruhanga,Ugandan,Mityana,retail,high,Tier1,restricted,2025-05-12
CUST000485,Lilian Naggenda,Ugandan,Hoima,retail,medium,Tier1,active,2026-03-08
CUST000486,Asiimwe Ssewanyana,Ugandan,Jinja,retail,low,Tier3,active,2024-08-18
CUST000487,Faith Nakaggwa,Ugandan,Fort Portal,retail,medium,Tier3,active,2024-05-02
CUST000488,Achan Bataringaya,Ugandan,Hoima,retail,low,Tier1,active,2026-03-01
CUST000489,Nakkazi Kisembo,Ugandan,Mbarara,retail,medium,Tier3,dormant,2026-03-11
CUST000490,Fred Kamanzi,Ugandan,Soroti,retail,low,Tier2,dormant,2025-08-31
CUST000491,Sharifah Kakooza,Ugandan,Kampala,retail,high,Tier1,restricted,2026-03-09
CUST000492,Nambi Kaddu,Ugandan,Kampala,retail,low,Tier1,dormant,2023-02-22
CUST000493,Dorothy Muwonge,Ugandan,Soroti,retail,high,Tier2,active,2023-05-09
CUST000494,Joseph Ainomugisha,Ugandan,Jinja,retail,medium,Tier3,active,2024-07-04
CUST000495,Winnie Matovu,Ugandan,Kibale,retail,high,Tier3,active,2025-09-06
CUST000496,Natukunda Kisitu,Ugandan,Tororo,retail,medium,Tier1,active,2024-03-05
CUST000497,Stephen Mugerwa,Ugandan,Wakiso,retail,medium,Tier1,active,2023-09-06
CUST000498,Achan Kalyegira,Ugandan,Bundibugyo,retail,high,Tier3,restricted,2026-02-16
CUST000499,Liam Johnson,Rwandan,Kampala,retail,medium,Tier3,dormant,2024-11-22
CUST000500,Ruth Kamara,Ugandan,Hoima,retail,low,Tier3,restricted,2023-03-25
CUST000501,Ian Nsereko,Ugandan,Wakiso,retail,medium,Tier2,active,2025-06-04
CUST000502,Chris Magezi,Ugandan,Jinja,retail,medium,Tier3,active,2026-01-21
CUST000503,Brian Kalibbala,Ugandan,Kampala,retail,high,Tier1,dormant,2025-06-07
CUST000504,Denis Kaboyo,Ugandan,Mbale,retail,high,Tier1,active,2023-12-26
CUST000505,Rebecca Nabukenya,Ugandan,Nebbi,retail,low,Tier1,active,2024-04-29
CUST000506,Nancy Gitta,Ugandan,Nebbi,retail,medium,Tier2,active,2025-01-20
CUST000507,Daisy Walakira,Ugandan,Butambala,retail,medium,Tier3,dormant,2025-10-26
CUST000508,Nambi Wanyama,Ugandan,Kampala,retail,high,Tier1,active,2024-08-18
CUST000509,Ronald Twinamatsiko,Ugandan,Mbarara,retail,medium,Tier1,active,2023-07-15
CUST000510,Chris Balikuddembe,Ugandan,Gulu,retail,low,Tier1,active,2025-02-24
CUST000511,David Nakalema,Ugandan,Mukono,retail,high,Tier3,active,2025-06-12
CUST000512,Abel Nakkazi,Ugandan,Soroti,retail,medium,Tier2,dormant,2023-01-10
CUST000513,Akello Atwine,Ugandan,Arua,retail,medium,Tier3,active,2024-03-03
CUST000514,Daisy Waiswa,Ugandan,Kampala,retail,high,Tier1,restricted,2024-10-31
CUST000515,Paul Nakiyingi,Ugandan,Kampala,retail,high,Tier2,active,2025-02-02
CUST000516,Olivia Bamwine,Ugandan,Kyotera,retail,medium,Tier1,active,2023-06-26
CUST000517,Nakato Nalubega,Ugandan,Kiboga,retail,low,Tier2,dormant,2025-10-22
CUST000518,Evelyn Garcia,Rwandan,Bukomansimbi,retail,low,Tier1,active,2026-02-25
CUST000519,John Ntambi,Ugandan,Gulu,retail,high,Tier2,active,2026-02-06
CUST000520,Gertrude Adong,Ugandan,Jinja,retail,low,Tier2,active,2024-11-10
CUST000521,Peace Mirembe,Ugandan,Moroto,retail,low,Tier1,dormant,2024-04-19
CUST000522,Olivia Garcia,Rwandan,Mukono,retail,high,Tier1,active,2024-08-11
CUST000523,Triza Arinaitwe,Ugandan,Jinja,retail,high,Tier3,dormant,2025-04-14
CUST000524,Rebecca Amony,Ugandan,Iganga,retail,low,Tier3,active,2023-09-11
CUST000525,Sarah Ladu,Ugandan,Bundibugyo,retail,low,Tier1,dormant,2023-03-22
CUST000526,Gertrude Abigaba,Ugandan,Kamuli,retail,low,Tier1,active,2023-02-17
CUST000527,Lucy Nsubuga,Ugandan,Mukono,retail,high,Tier2,active,2026-01-03
CUST000528,Denis Nakitto,Ugandan,Wakiso,retail,medium,Tier2,dormant,2024-08-11
CUST000529,Gift Luyiga,Ugandan,Mbarara,retail,high,Tier1,dormant,2025-02-02
CUST000530,Patience Ocaya,Ugandan,Lira,retail,medium,Tier3,dormant,2025-03-29
CUST000531,Sophia Ssewanyana,Ugandan,Kakumiro,retail,low,Tier1,active,2025-11-12
CUST000532,Lilian Gitta,Ugandan,Kyotera,retail,low,Tier3,active,2024-04-21
CUST000533,Diana Babirye,Ugandan,Bukomansimbi,retail,high,Tier1,active,2023-02-26
CUST000534,Asiimwe Isabirye,Ugandan,Mbarara,retail,low,Tier1,dormant,2024-09-26
CUST000535,Daniel Thomas,Rwandan,Tororo,retail,high,Tier3,dormant,2025-02-13
CUST000536,Mia Adams,Sudanese,Jinja,retail,low,Tier1,active,2024-04-19
CUST000537,Elijah Abigaba,Ugandan,Jinja,retail,medium,Tier3,dormant,2023-07-07
CUST000538,Ali Johnson,Indian,Wakiso,retail,high,Tier1,active,2024-03-05
CUST000539,Akiiki Nsubuga,Ugandan,Kamuli,retail,medium,Tier3,restricted,2024-04-10
CUST000540,Charles Nabawanuka,Ugandan,Tororo,retail,high,Tier2,active,2023-10-09
CUST000541,Ruth Bategeka,Ugandan,Mukono,retail,medium,Tier3,restricted,2026-02-13
CUST000542,Jacob Ssempijja,Ugandan,Masaka,retail,high,Tier2,active,2026-02-14
CUST000543,Martin Nafuna,Ugandan,Sembabule,retail,low,Tier3,dormant,2024-07-13
CUST000544,Trevor Mitala,Ugandan,Kyotera,retail,medium,Tier1,dormant,2025-04-12
CUST000545,Sarah Twinamatsiko,Ugandan,Wakiso,retail,medium,Tier3,active,2024-04-23
CUST000546,Denis Nabirye,Ugandan,Kampala,retail,low,Tier1,active,2023-02-24
CUST000547,Deborah Kayondo,Ugandan,Hoima,retail,medium,Tier3,active,2024-05-04
CUST000548,Namazzi Ninsiima,Ugandan,Masaka,retail,medium,Tier2,dormant,2026-03-27
CUST000549,Achan Kayondo,Ugandan,Kumi,retail,high,Tier1,restricted,2025-01-09
CUST000550,Naggayi Barasa,Ugandan,Mukono,retail,medium,Tier2,active,2025-03-26
CUST000551,Nabasirye Nabunya,Ugandan,Kampala,retail,medium,Tier3,active,2025-08-16
CUST000552,Sarah Miller,Rwandan,Lira,retail,medium,Tier3,active,2025-04-18
CUST000553,Peter Namutebi,Ugandan,Kotido,retail,medium,Tier3,dormant,2023-12-21
CUST000554,Deborah Nabirye,Ugandan,Lyantonde,retail,low,Tier2,active,2024-06-26
CUST000555,Olivia Nanyonjo,Ugandan,Mukono,retail,high,Tier1,active,2023-03-30
CUST000556,Nabulime Nakacwa,Ugandan,Tororo,retail,medium,Tier3,restricted,2023-10-13
CUST000557,Namyalo Naddumba,Ugandan,Wakiso,retail,low,Tier2,dormant,2025-11-01
CUST000558,Nakintu Kiconco,Ugandan,Fort Portal,retail,high,Tier2,active,2025-03-12
CUST000559,Ian Kaboyo,Ugandan,Kakumiro,retail,high,Tier1,active,2023-08-20
CUST000560,Ava Smith,Kenyan,Tororo,retail,high,Tier3,active,2024-10-24
CUST000561,Mia Davis,Rwandan,Hoima,retail,high,Tier3,restricted,2024-02-25
CUST000562,Margaret Byaruhanga,Ugandan,Kampala,retail,low,Tier2,active,2024-08-02
CUST000563,Peter Twinamatsiko,Ugandan,Lwengo,retail,low,Tier3,active,2025-05-11
CUST000564,Edith Matovu,Ugandan,Wakiso,retail,high,Tier2,dormant,2024-11-27
CUST000565,Violet Nakimera,Ugandan,Jinja,retail,low,Tier2,restricted,2023-01-29
CUST000566,Francis Pereza,Ugandan,Kabarole,retail,low,Tier1,restricted,2024-04-25
CUST000567,Nambi Kalyegira,Ugandan,Kyegegwa,retail,high,Tier1,dormant,2023-02-22
CUST000568,Gift Balikuddembe,Ugandan,Lira,retail,high,Tier3,active,2022-12-25
CUST000569,Lucy Kaboyo,Ugandan,Wakiso,retail,medium,Tier1,active,2024-12-16
