card_id,account_id,customer_id,card_type,network,masked_pan,issued_at,expiry_month,expiry_year,card_status
CARD000263,ACC000378,CUST000378,debit,Visa,4000-00XX-XX9059,2026-01-15,10,2028,blocked
CARD000264,ACC000379,CUST000379,debit,Mastercard,4000-00XX-XX4865,2025-09-12,10,2028,blocked
CARD000265,ACC000380,CUST000380,virtual,Mastercard,4000-00XX-XX4694,2023-05-24,07,2031,active
CARD000266,ACC000384,CUST000384,debit,Verve,4000-00XX-XX8339,2024-05-14,09,2030,active
CARD000267,ACC000388,CUST000388,virtual,Verve,4000-00XX-XX2858,2026-01-01,06,2030,blocked
CARD000268,ACC000389,CUST000389,debit,Verve,4000-00XX-XX0192,2024-06-15,09,2028,active
CARD000269,ACC000390,CUST000390,debit,Mastercard,4000-00XX-XX9180,2025-10-23,10,2030,active
CARD000270,ACC000391,CUST000391,debit,Verve,4000-00XX-XX4113,2022-12-30,03,2030,blocked
CARD000271,ACC000392,CUST000392,debit,Visa,4000-00XX-XX1854,2025-09-09,11,2030,blocked
CARD000272,ACC000393,CUST000393,virtual,Verve,4000-00XX-XX4922,2023-05-04,10,2030,blocked
CARD000273,ACC000394,CUST000394,virtual,Verve,4000-00XX-XX5053,2023-10-10,01,2031,active
CARD000274,ACC000396,CUST000396,virtual,Visa,4000-00XX-XX0894,2023-01-07,08,2030,active
CARD000275,ACC000398,CUST000398,debit,Mastercard,4000-00XX-XX3429,2026-01-04,12,2028,blocked
CARD000276,ACC000400,CUST000400,virtual,Visa,4000-00XX-XX7001,2024-01-21,08,2029,active
CARD000277,ACC000401,CUST000401,debit,Verve,4000-00XX-XX4451,2025-04-11,07,2030,active
CARD000278,ACC000402,CUST000402,virtual,Verve,4000-00XX-XX3062,2025-07-25,08,2029,active
CARD000279,ACC000403,CUST000403,virtual,Mastercard,4000-00XX-XX1507,2023-08-25,02,2030,active
CARD000280,ACC000405,CUST000405,debit,Visa,4000-00XX-XX0734,2024-02-05,11,2031,active
CARD000281,ACC000407,CUST000407,debit,Verve,4000-00XX-XX4593,2025-09-05,11,2029,active
CARD000282,ACC000408,CUST000408,debit,Visa,4000-00XX-XX2864,2024-11-02,01,2029,blocked
CARD000283,ACC000409,CUST000409,virtual,Verve,4000-00XX-XX0103,2024-03-20,04,2030,active
CARD000284,ACC000410,CUST000410,debit,Visa,4000-00XX-XX0236,2024-07-27,01,2029,blocked
CARD000285,ACC000411,CUST000411,debit,Visa,4000-00XX-XX6159,2024-02-29,11,2028,blocked
CARD000286,ACC000413,CUST000413,virtual,Verve,4000-00XX-XX0894,2023-06-22,10,2029,active
CARD000287,ACC000414,CUST000414,debit,Mastercard,4000-00XX-XX3787,2026-01-28,12,2029,active
CARD000288,ACC000415,CUST000415,virtual,Visa,4000-00XX-XX3909,2023-06-10,02,2031,active
CARD000289,ACC000418,CUST000418,debit,Verve,4000-00XX-XX1787,2024-01-09,10,2028,blocked
CARD000290,ACC000420,CUST000420,virtual,Visa,4000-00XX-XX9617,2024-09-24,05,2028,blocked
CARD000291,ACC000423,CUST000423,debit,Verve,4000-00XX-XX9719,2024-04-02,01,2029,blocked
CARD000292,ACC000424,CUST000424,debit,Verve,4000-00XX-XX5559,2024-11-04,01,2031,active
CARD000293,ACC000425,CUST000425,virtual,Verve,4000-00XX-XX3529,2025-09-10,07,2030,active
CARD000294,ACC000426,CUST000426,virtual,Visa,4000-00XX-XX6073,2025-07-20,03,2029,active
CARD000295,ACC000428,CUST000428,virtual,Mastercard,4000-00XX-XX6301,2024-12-31,04,2031,blocked
CARD000296,ACC000429,CUST000429,debit,Visa,4000-00XX-XX5325,2026-03-02,05,2029,blocked
CARD000297,ACC000431,CUST000431,virtual,Verve,4000-00XX-XX5640,2025-05-27,06,2029,blocked
CARD000298,ACC000432,CUST000432,debit,Verve,4000-00XX-XX3908,2025-03-03,02,2030,blocked
CARD000299,ACC000433,CUST000433,debit,Visa,4000-00XX-XX4243,2024-12-21,10,2030,blocked
CARD000300,ACC000434,CUST000434,debit,Mastercard,4000-00XX-XX5091,2023-04-07,04,2030,active
CARD000301,ACC000435,CUST000435,debit,Mastercard,4000-00XX-XX5548,2024-09-25,10,2029,blocked
CARD000302,ACC000436,CUST000436,debit,Verve,4000-00XX-XX6196,2024-02-14,04,2031,active
CARD000303,ACC000440,CUST000440,debit,Verve,4000-00XX-XX5093,2024-05-01,11,2028,blocked
CARD000304,ACC000441,CUST000441,virtual,Visa,4000-00XX-XX3227,2025-06-16,12,2030,blocked
CARD000305,ACC000442,CUST000442,debit,Mastercard,4000-00XX-XX0652,2024-05-09,10,2028,active
CARD000306,ACC000443,CUST000443,debit,Visa,4000-00XX-XX5782,2025-05-01,03,2028,blocked
CARD000307,ACC000444,CUST000444,debit,Visa,4000-00XX-XX1746,2024-07-30,09,2028,active
CARD000308,ACC000447,CUST000447,virtual,Visa,4000-00XX-XX6150,2024-07-27,10,2030,active
CARD000309,ACC000449,CUST000449,debit,Visa,4000-00XX-XX6300,2024-02-22,04,2028,blocked
CARD000310,ACC000450,CUST000450,virtual,Mastercard,4000-00XX-XX4342,2024-10-27,11,2030,active
CARD000311,ACC000451,CUST000451,debit,Visa,4000-00XX-XX3809,2023-06-17,09,2030,active
CARD000312,ACC000452,CUST000452,debit,Visa,4000-00XX-XX2843,2023-08-29,05,2028,active
CARD000313,ACC000453,CUST000453,debit,Verve,4000-00XX-XX3951,2025-02-06,06,2031,active
CARD000314,ACC000454,CUST000454,debit,Visa,4000-00XX-XX7183,2023-09-30,10,2030,blocked
CARD000315,ACC000455,CUST000455,virtual,Visa,4000-00XX-XX0431,2024-03-06,07,2028,active
CARD000316,ACC000456,CUST000456,debit,Verve,4000-00XX-XX1964,2026-03-18,02,2031,blocked
CARD000317,ACC000458,CUST000458,virtual,Verve,4000-00XX-XX4698,2023-10-20,09,2029,active
CARD000318,ACC000460,CUST000460,virtual,Mastercard,4000-00XX-XX6552,2023-10-06,10,2029,active
CARD000319,ACC000461,CUST000461,debit,Visa,4000-00XX-XX4576,2025-07-24,03,2031,blocked
CARD000320,ACC000462,CUST000462,virtual,Mastercard,4000-00XX-XX2147,2026-03-26,05,2028,blocked
CARD000321,ACC000463,CUST000463,debit,Mastercard,4000-00XX-XX5483,2025-07-16,09,2028,active
CARD000322,ACC000464,CUST000464,debit,Verve,4000-00XX-XX4838,2024-10-25,11,2031,active
CARD000323,ACC000467,CUST000467,debit,Visa,4000-00XX-XX7817,2023-12-08,02,2028,active
CARD000324,ACC000468,CUST000468,virtual,Mastercard,4000-00XX-XX4341,2024-04-17,03,2028,active
CARD000325,ACC000469,CUST000469,debit,Visa,4000-00XX-XX4556,2026-02-03,05,2031,active
CARD000326,ACC000471,CUST000471,virtual,Visa,4000-00XX-XX3887,2024-01-02,06,2029,blocked
CARD000327,ACC000472,CUST000472,debit,Mastercard,4000-00XX-XX5497,2025-03-25,02,2031,active
CARD000328,ACC000473,CUST000473,debit,Visa,4000-00XX-XX1925,2025-03-25,09,2031,active
CARD000329,ACC000475,CUST000475,debit,Visa,4000-00XX-XX0593,2023-07-20,05,2028,active
CARD000330,ACC000476,CUST000476,debit,Mastercard,4000-00XX-XX1829,2025-12-23,09,2028,blocked
CARD000331,ACC000477,CUST000477,debit,Verve,4000-00XX-XX4973,2024-09-02,05,2029,active
CARD000332,ACC000480,CUST000480,debit,Verve,4000-00XX-XX7764,2024-03-09,09,2029,blocked
CARD000333,ACC000481,CUST000481,virtual,Verve,4000-00XX-XX5211,2023-12-24,05,2030,active
CARD000334,ACC000482,CUST000482,virtual,Visa,4000-00XX-XX6364,2024-07-06,07,2029,blocked
CARD000335,ACC000483,CUST000483,debit,Visa,4000-00XX-XX2435,2026-03-24,05,2028,active
CARD000336,ACC000484,CUST000484,virtual,Mastercard,4000-00XX-XX3393,2025-05-12,07,2029,blocked
CARD000337,ACC000486,CUST000486,debit,Mastercard,4000-00XX-XX9373,2024-08-18,10,2030,active
CARD000338,ACC000487,CUST000487,debit,Mastercard,4000-00XX-XX8093,2024-05-02,09,2028,active
CARD000339,ACC000488,CUST000488,virtual,Visa,4000-00XX-XX5563,2026-03-01,06,2029,active
CARD000340,ACC000489,CUST000489,debit,Verve,4000-00XX-XX7587,2026-03-11,10,2028,blocked
CARD000341,ACC000490,CUST000490,debit,Visa,4000-00XX-XX2481,2025-08-31,10,2028,blocked
CARD000342,ACC000491,CUST000491,virtual,Verve,4000-00XX-XX8498,2026-03-09,09,2029,blocked
CARD000343,ACC000494,CUST000494,virtual,Verve,4000-00XX-XX5135,2024-07-04,06,2028,active
CARD000344,ACC000497,CUST000497,debit,Mastercard,4000-00XX-XX7093,2023-09-06,07,2031,active
CARD000345,ACC000499,CUST000499,virtual,Visa,4000-00XX-XX3724,2024-11-22,02,2028,blocked
CARD000346,ACC000500,CUST000500,virtual,Visa,4000-00XX-XX5883,2023-03-25,12,2031,blocked
CARD000347,ACC000501,CUST000501,virtual,Visa,4000-00XX-XX0164,2025-06-04,02,2029,active
CARD000348,ACC000502,CUST000502,debit,Visa,4000-00XX-XX2555,2026-01-21,10,2031,active
CARD000349,ACC000504,CUST000504,virtual,Verve,4000-00XX-XX5138,2023-12-26,11,2030,active
CARD000350,ACC000507,CUST000507,debit,Verve,4000-00XX-XX6989,2025-10-26,09,2030,blocked
CARD000351,ACC000508,CUST000508,virtual,Verve,4000-00XX-XX1861,2024-08-18,01,2031,active
CARD000352,ACC000510,CUST000510,debit,Verve,4000-00XX-XX8943,2025-02-24,06,2028,active
CARD000353,ACC000511,CUST000511,virtual,Mastercard,4000-00XX-XX2830,2025-06-12,08,2030,active
CARD000354,ACC000512,CUST000512,virtual,Verve,4000-00XX-XX6392,2023-01-10,07,2030,blocked
CARD000355,ACC000514,CUST000514,debit,Mastercard,4000-00XX-XX7816,2024-10-31,08,2029,blocked
CARD000356,ACC000515,CUST000515,debit,Verve,4000-00XX-XX1183,2025-02-02,01,2030,active
CARD000357,ACC000516,CUST000516,debit,Mastercard,4000-00XX-XX2595,2023-06-26,02,2030,active
CARD000358,ACC000517,CUST000517,debit,Visa,4000-00XX-XX1493,2025-10-22,03,2028,blocked
CARD000359,ACC000518,CUST000518,debit,Mastercard,4000-00XX-XX4605,2026-02-25,08,2028,active
CARD000360,ACC000519,CUST000519,debit,Mastercard,4000-00XX-XX3514,2026-02-06,10,2029,active
CARD000361,ACC000523,CUST000523,virtual,Verve,4000-00XX-XX2411,2025-04-14,05,2028,blocked
CARD000362,ACC000524,CUST000524,virtual,Mastercard,4000-00XX-XX1637,2023-09-11,01,2029,active
CARD000363,ACC000525,CUST000525,debit,Verve,4000-00XX-XX5594,2023-03-22,05,2030,blocked
CARD000364,ACC000526,CUST000526,debit,Visa,4000-00XX-XX6525,2023-02-17,06,2031,active
CARD000365,ACC000527,CUST000527,debit,Verve,4000-00XX-XX0975,2026-01-03,11,2030,active
CARD000366,ACC000528,CUST000528,virtual,Mastercard,4000-00XX-XX6361,2024-08-11,04,2029,blocked
CARD000367,ACC000530,CUST000530,virtual,Verve,4000-00XX-XX9760,2025-03-29,09,2031,blocked
CARD000368,ACC000532,CUST000532,debit,Mastercard,4000-00XX-XX8792,2024-04-21,02,2029,active
CARD000369,ACC000533,CUST000533,virtual,Verve,4000-00XX-XX9457,2023-02-26,08,2030,active
CARD000370,ACC000535,CUST000535,debit,Visa,4000-00XX-XX4245,2025-02-13,08,2028,blocked
CARD000371,ACC000536,CUST000536,virtual,Visa,4000-00XX-XX8688,2024-04-19,04,2030,active
CARD000372,ACC000537,CUST000537,virtual,Mastercard,4000-00XX-XX4294,2023-07-07,06,2030,blocked
CARD000373,ACC000538,CUST000538,debit,Verve,4000-00XX-XX5260,2024-03-05,06,2031,active
CARD000374,ACC000541,CUST000541,virtual,Verve,4000-00XX-XX5318,2026-02-13,04,2031,blocked
CARD000375,ACC000542,CUST000542,debit,Visa,4000-00XX-XX8898,2026-02-14,03,2028,active
CARD000376,ACC000543,CUST000543,debit,Mastercard,4000-00XX-XX5090,2024-07-13,05,2031,blocked
CARD000377,ACC000544,CUST000544,debit,Mastercard,4000-00XX-XX0426,2025-04-12,11,2031,blocked
CARD000378,ACC000545,CUST000545,debit,Mastercard,4000-00XX-XX4747,2024-04-23,04,2030,active
CARD000379,ACC000546,CUST000546,debit,Visa,4000-00XX-XX3316,2023-02-24,05,2031,active
CARD000380,ACC000547,CUST000547,debit,Verve,4000-00XX-XX9595,2024-05-04,08,2028,active
CARD000381,ACC000549,CUST000549,debit,Visa,4000-00XX-XX2109,2025-01-09,08,2031,blocked
CARD000382,ACC000554,CUST000554,debit,Mastercard,4000-00XX-XX9692,2024-06-26,01,2030,active
CARD000383,ACC000557,CUST000557,virtual,Visa,4000-00XX-XX0372,2025-11-01,10,2029,blocked
CARD000384,ACC000558,CUST000558,debit,Verve,4000-00XX-XX5446,2025-03-12,02,2031,active
CARD000385,ACC000559,CUST000559,debit,Verve,4000-00XX-XX6089,2023-08-20,04,2030,active
CARD000386,ACC000561,CUST000561,debit,Mastercard,4000-00XX-XX8606,2024-02-25,10,2031,blocked
CARD000387,ACC000562,CUST000562,debit,Verve,4000-00XX-XX3590,2024-08-02,05,2028,active
CARD000388,ACC000563,CUST000563,virtual,Verve,4000-00XX-XX0420,2025-05-11,06,2028,active
CARD000389,ACC000567,CUST000567,virtual,Visa,4000-00XX-XX0146,2023-02-22,08,2028,blocked
CARD000390,ACC000568,CUST000568,debit,Mastercard,4000-00XX-XX5621,2022-12-25,12,2028,active
CARD000391,ACC000569,CUST000569,virtual,Mastercard,4000-00XX-XX0185,2024-12-16,02,2029,active
CARD000392,ACC000571,CUST000571,debit,Visa,4000-00XX-XX0241,2026-01-23,09,2030,blocked
CARD000393,ACC000572,CUST000572,virtual,Visa,4000-00XX-XX0307,2023-03-24,05,2031,active
CARD000394,ACC000573,CUST000573,virtual,Visa,4000-00XX-XX0793,2025-08-11,09,2031,blocked
CARD000395,ACC000574,CUST000574,virtual,Visa,4000-00XX-XX6466,2024-04-24,10,2031,active
CARD000396,ACC000575,CUST000575,virtual,Visa,4000-00XX-XX1001,2022-12-20,03,2029,active
CARD000397,ACC000577,CUST000577,debit,Visa,4000-00XX-XX9405,2023-08-25,03,2029,active
CARD000398,ACC000578,CUST000578,debit,Verve,4000-00XX-XX9896,2024-09-03,05,2028,blocked
CARD000399,ACC000579,CUST000579,debit,Visa,4000-00XX-XX8202,2025-05-04,04,2029,blocked
CARD000400,ACC000581,CUST000581,virtual,Mastercard,4000-00XX-XX6008,2024-11-02,11,2029,active
CARD000401,ACC000582,CUST000582,virtual,Verve,4000-00XX-XX4466,2024-04-03,03,2031,blocked
CARD000402,ACC000583,CUST000583,debit,Verve,4000-00XX-XX4738,2024-09-06,05,2031,active
CARD000403,ACC000584,CUST000584,debit,Mastercard,4000-00XX-XX2839,2026-01-27,02,2028,blocked
CARD000404,ACC000585,CUST000585,debit,Visa,4000-00XX-XX0483,2025-10-01,04,2028,blocked
CARD000405,ACC000586,CUST000586,debit,Visa,4000-00XX-XX7710,2023-09-14,09,2028,active
CARD000406,ACC000587,CUST000587,virtual,Verve,4000-00XX-XX5088,2024-02-24,01,2031,active
CARD000407,ACC000588,CUST000588,debit,Mastercard,4000-00XX-XX1444,2024-04-22,03,2028,blocked
CARD000408,ACC000589,CUST000589,virtual,Mastercard,4000-00XX-XX7544,2024-05-24,02,2028,blocked
CARD000409,ACC000590,CUST000590,virtual,Mastercard,4000-00XX-XX9362,2025-11-17,11,2030,active
CARD000410,ACC000592,CUST000592,debit,Visa,4000-00XX-XX2074,2023-11-19,10,2030,blocked
CARD000411,ACC000593,CUST000593,debit,Verve,4000-00XX-XX4461,2025-08-20,08,2031,blocked
CARD000412,ACC000595,CUST000595,debit,Verve,4000-00XX-XX4098,2025-09-20,10,2029,blocked
CARD000413,ACC000596,CUST000596,virtual,Mastercard,4000-00XX-XX8290,2023-08-23,03,2028,blocked
CARD000414,ACC000597,CUST000597,debit,Mastercard,4000-00XX-XX4786,2023-07-24,12,2030,blocked
CARD000415,ACC000598,CUST000598,debit,Mastercard,4000-00XX-XX0107,2023-09-28,01,2028,active
CARD000416,ACC000600,CUST000600,debit,Verve,4000-00XX-XX6062,2024-12-20,12,2028,active
CARD000417,ACC000602,CUST000602,virtual,Verve,4000-00XX-XX0756,2024-02-12,01,2031,blocked
CARD000418,ACC000604,CUST000604,debit,Mastercard,4000-00XX-XX6882,2023-09-20,10,2029,active
CARD000419,ACC000605,CUST000605,debit,Visa,4000-00XX-XX6524,2024-10-13,08,2029,active
CARD000420,ACC000606,CUST000606,virtual,Mastercard,4000-00XX-XX6373,2023-05-09,05,2031,active
CARD000421,ACC000608,CUST000608,virtual,Mastercard,4000-00XX-XX8443,2024-05-21,11,2030,blocked
CARD000422,ACC000609,CUST000609,virtual,Verve,4000-00XX-XX7188,2025-08-16,07,2028,active
CARD000423,ACC000610,CUST000610,virtual,Visa,4000-00XX-XX0346,2023-03-18,10,2028,active
CARD000424,ACC000614,CUST000614,debit,Visa,4000-00XX-XX0527,2023-09-08,12,2028,active
CARD000425,ACC000616,CUST000616,virtual,Verve,4000-00XX-XX5974,2022-12-25,01,2029,active
CARD000426,ACC000618,CUST000618,virtual,Verve,4000-00XX-XX4286,2024-10-13,07,2030,active
CARD000427,ACC000619,CUST000619,debit,Visa,4000-00XX-XX8510,2023-07-15,07,2031,blocked
CARD000428,ACC000620,CUST000620,virtual,Mastercard,4000-00XX-XX4867,2024-07-22,08,2031,active
CARD000429,ACC000621,CUST000621,virtual,Visa,4000-00XX-XX6212,2026-02-15,01,2029,blocked
CARD000430,ACC000622,CUST000622,debit,Visa,4000-00XX-XX9938,2025-03-30,02,2030,blocked
CARD000431,ACC000625,CUST000625,debit,Mastercard,4000-00XX-XX5919,2023-10-08,10,2031,active
CARD000432,ACC000626,CUST000626,debit,Visa,4000-00XX-XX2004,2024-03-27,07,2028,active
CARD000433,ACC000627,CUST000627,virtual,Mastercard,4000-00XX-XX0670,2025-12-02,07,2031,active
CARD000434,ACC000628,CUST000628,debit,Visa,4000-00XX-XX6529,2026-03-03,10,2029,blocked
CARD000435,ACC000630,CUST000630,debit,Verve,4000-00XX-XX1121,2024-11-12,04,2030,blocked
CARD000436,ACC000631,CUST000631,debit,Mastercard,4000-00XX-XX3666,2023-04-29,11,2030,blocked
CARD000437,ACC000632,CUST000632,debit,Visa,4000-00XX-XX9942,2025-08-14,07,2028,blocked
CARD000438,ACC000633,CUST000633,debit,Mastercard,4000-00XX-XX7672,2023-07-07,04,2028,active
CARD000439,ACC000634,CUST000634,virtual,Mastercard,4000-00XX-XX1416,2025-06-26,09,2028,active
CARD000440,ACC000636,CUST000636,virtual,Visa,4000-00XX-XX9514,2024-12-23,12,2028,blocked
CARD000441,ACC000639,CUST000639,debit,Visa,4000-00XX-XX0585,2025-08-04,06,2029,active
CARD000442,ACC000641,CUST000641,debit,Visa,4000-00XX-XX5991,2024-02-17,01,2031,blocked
CARD000443,ACC000643,CUST000643,debit,Verve,4000-00XX-XX6834,2025-03-02,02,2028,active
CARD000444,ACC000645,CUST000645,virtual,Mastercard,4000-00XX-XX4380,2023-05-30,11,2028,active
CARD000445,ACC000647,CUST000647,virtual,Visa,4000-00XX-XX5845,2023-10-21,12,2028,blocked
CARD000446,ACC000648,CUST000648,debit,Verve,4000-00XX-XX0575,2025-02-10,08,2030,active
CARD000447,ACC000650,CUST000650,virtual,Mastercard,4000-00XX-XX4396,2024-03-04,09,2030,active
CARD000448,ACC000651,CUST000651,virtual,Mastercard,4000-00XX-XX4768,2023-02-19,05,2028,active
CARD000449,ACC000652,CUST000652,virtual,Visa,4000-00XX-XX6291,2026-02-05,01,2030,blocked
CARD000450,ACC000653,CUST000653,debit,Visa,4000-00XX-XX2236,2023-11-10,11,2031,blocked
CARD000451,ACC000655,CUST000655,virtual,Verve,4000-00XX-XX5191,2023-10-17,10,2029,active
CARD000452,ACC000656,CUST000656,debit,Verve,4000-00XX-XX2860,2025-05-04,02,2028,active
CARD000453,ACC000657,CUST000657,debit,Mastercard,4000-00XX-XX3770,2025-02-10,03,2028,blocked
CARD000454,ACC000660,CUST000660,debit,Verve,4000-00XX-XX1097,2023-08-19,09,2030,blocked
CARD000455,ACC000661,CUST000661,debit,Mastercard,4000-00XX-XX6137,2024-10-16,02,2028,active
CARD000456,ACC000662,CUST000662,debit,Mastercard,4000-00XX-XX6989,2025-06-01,03,2031,blocked
CARD000457,ACC000663,CUST000663,debit,Mastercard,4000-00XX-XX9800,2025-02-10,09,2031,blocked
CARD000458,ACC000664,CUST000664,debit,Mastercard,4000-00XX-XX6747,2024-07-10,09,2031,blocked
CARD000459,ACC000665,CUST000665,debit,Visa,4000-00XX-XX7078,2025-07-25,06,2031,blocked
CARD000460,ACC000668,CUST000668,debit,Verve,4000-00XX-XX4515,2024-06-02,12,2031,active
CARD000461,ACC000672,CUST000672,virtual,Mastercard,4000-00XX-XX8858,2024-11-01,10,2030,active
CARD000462,ACC000673,CUST000673,virtual,Mastercard,4000-00XX-XX8538,2023-08-05,02,2029,active
CARD000463,ACC000675,CUST000675,debit,Verve,4000-00XX-XX3286,2025-01-08,08,2028,blocked
CARD000464,ACC000676,CUST000676,debit,Verve,4000-00XX-XX2252,2023-11-01,11,2028,active
CARD000465,ACC000677,CUST000677,debit,Verve,4000-00XX-XX4825,2023-03-14,08,2029,active
CARD000466,ACC000680,CUST000680,debit,Mastercard,4000-00XX-XX4632,2023-06-11,10,2028,blocked
CARD000467,ACC000682,CUST000682,debit,Mastercard,4000-00XX-XX1200,2023-12-14,09,2030,active
CARD000468,ACC000683,CUST000683,virtual,Verve,4000-00XX-XX8276,2024-11-21,09,2031,active
CARD000469,ACC000684,CUST000684,debit,Mastercard,4000-00XX-XX7569,2024-06-13,03,2031,active
CARD000470,ACC000686,CUST000686,virtual,Visa,4000-00XX-XX0106,2025-11-06,03,2030,active
CARD000471,ACC000687,CUST000687,debit,Mastercard,4000-00XX-XX7399,2025-08-05,11,2028,active
CARD000472,ACC000688,CUST000688,virtual,Verve,4000-00XX-XX9881,2024-06-05,11,2031,blocked
CARD000473,ACC000689,CUST000689,debit,Verve,4000-00XX-XX6783,2025-04-22,06,2031,blocked
CARD000474,ACC000692,CUST000692,virtual,Visa,4000-00XX-XX3801,2025-08-20,07,2028,active
CARD000475,ACC000693,CUST000693,debit,Verve,4000-00XX-XX8050,2023-01-24,06,2031,active
CARD000476,ACC000694,CUST000694,virtual,Visa,4000-00XX-XX1757,2025-02-01,07,2031,active
CARD000477,ACC000697,CUST000697,debit,Visa,4000-00XX-XX5390,2023-03-09,11,2031,blocked
CARD000478,ACC000698,CUST000698,virtual,Visa,4000-00XX-XX4114,2024-12-20,03,2029,blocked
CARD000479,ACC000699,CUST000699,virtual,Verve,4000-00XX-XX9630,2024-04-30,07,2031,blocked
CARD000480,ACC000701,CUST000701,debit,Verve,4000-00XX-XX4220,2025-04-20,12,2030,active
CARD000481,ACC000702,CUST000702,debit,Mastercard,4000-00XX-XX3506,2023-05-02,11,2029,active
CARD000482,ACC000703,CUST000703,debit,Visa,4000-00XX-XX8317,2023-09-16,12,2030,active
CARD000483,ACC000704,CUST000704,virtual,Verve,4000-00XX-XX6352,2024-03-02,03,2029,active
CARD000484,ACC000705,CUST000705,debit,Visa,4000-00XX-XX2965,2024-10-14,12,2031,active
CARD000485,ACC000706,CUST000706,debit,Visa,4000-00XX-XX8405,2024-11-05,03,2028,blocked
CARD000486,ACC000707,CUST000707,virtual,Verve,4000-00XX-XX5293,2024-12-01,07,2030,active
CARD000487,ACC000708,CUST000708,debit,Mastercard,4000-00XX-XX8420,2024-06-28,01,2028,blocked
CARD000488,ACC000710,CUST000710,virtual,Visa,4000-00XX-XX5788,2025-03-23,03,2028,blocked
CARD000489,ACC000711,CUST000711,virtual,Mastercard,4000-00XX-XX4146,2023-02-10,11,2028,blocked
CARD000490,ACC000712,CUST000712,virtual,Visa,4000-00XX-XX0275,2024-06-13,11,2030,active
CARD000491,ACC000714,CUST000714,debit,Verve,4000-00XX-XX7426,2024-05-13,05,2031,blocked
CARD000492,ACC000715,CUST000715,virtual,Mastercard,4000-00XX-XX7095,2024-02-12,04,2028,active
CARD000493,ACC000716,CUST000716,virtual,Visa,4000-00XX-XX8227,2024-01-23,04,2031,active
CARD000494,ACC000717,CUST000717,virtual,Verve,4000-00XX-XX2442,2024-03-21,03,2030,active
CARD000495,ACC000722,CUST000722,debit,Verve,4000-00XX-XX4934,2025-10-02,07,2029,blocked
CARD000496,ACC000724,CUST000724,virtual,Visa,4000-00XX-XX3246,2024-04-06,06,2030,blocked
CARD000497,ACC000725,CUST000725,virtual,Mastercard,4000-00XX-XX0532,2023-06-09,04,2030,active
CARD000498,ACC000727,CUST000727,debit,Visa,4000-00XX-XX3791,2025-07-22,12,2030,active
CARD000499,ACC000730,CUST000730,debit,Mastercard,4000-00XX-XX1058,2024-09-24,02,2028,active
CARD000500,ACC000731,CUST000731,virtual,Mastercard,4000-00XX-XX0852,2025-04-23,03,2028,active
CARD000501,ACC000732,CUST000732,debit,Mastercard,4000-00XX-XX9771,2023-09-07,06,2030,active
CARD000502,ACC000733,CUST000733,debit,Mastercard,4000-00XX-XX3481,2025-11-29,02,2031,active
